Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,WCA Round code,WCA Round,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270062","Holdings operated under other forms of tenure","2010","2010","No","1640.00","","Official data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","198","Slovenia","6201","Percent of total number","270062","Holdings operated under other forms of tenure","2010","2010","%","2.20","Fc","Calculated data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270070","Civil persons","2010","2010","ha","875950.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","6200","Percentage of total area","270070","Civil persons","2010","2010","%","96.70","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270070","Civil persons","2010","2010","No","74430.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","6201","Percent of total number","270070","Civil persons","2010","2010","%","99.70","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270071","Juridical","2010","2010","ha","30040.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","6200","Percentage of total area","270071","Juridical","2010","2010","%","3.30","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270071","Juridical","2010","2010","No","220.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","6201","Percent of total number","270071","Juridical","2010","2010","%","0.30","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60851","Number","270082","Household members, male","1990","1990","persons","285938.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60851","Number","270081","Household members, female","1990","1990","persons","288552.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60851","Number","270080","Household members, total","1990","1990","persons","574490.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","5019","Average persons per holding","270080","Household members, total","1990","1990","persons","3.70","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60851","Number","270080","Household members, total","2000","2000","persons","322981.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60851","Number","270092","Household members, engaged in agriculture, male","2010","2010","persons","58760.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60851","Number","270091","Household members, engaged in agriculture, female","2010","2010","persons","75270.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60851","Number","270090","Household members, engaged in agriculture, total","1990","1990","persons","100000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","6202","Percent of total persons","270090","Household members, engaged in agriculture, total","1990","1990","%","17.40","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60851","Number","270090","Household members, engaged in agriculture, total","2010","2010","persons","134030.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60851","Number","27010","Hired permanent workers","2010","2010","persons","3250.00","","Official data","Data correspond to 'Regular non-family labour force'."
"WCAD","Structural data from agricultural censuses","198","Slovenia","5019","Average persons per holding","27010","Hired permanent workers","2010","2010","persons","0.04","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","6203","Year","27000","Census Year","2000","2000","","2000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","6203","Year","27000","Census Year","2010","2010","","2007.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","50260","Area","27002","Holdings","1930","1930","ha","82803000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","5017","Average area","27002","Holdings","1930","1930","ha","871.61","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","60850","Number","27002","Holdings","1930","1930","No","95000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","50260","Area","27002","Holdings","1950","1950","ha","86920000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","5017","Average area","27002","Holdings","1950","1950","ha","743.87","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","60850","Number","27002","Holdings","1950","1950","No","116848.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","50260","Area","27002","Holdings","1960","1960","ha","105944935.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","5017","Average area","27002","Holdings","1960","1960","ha","959.98","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","60850","Number","27002","Holdings","1960","1960","No","110362.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","50260","Area","27002","Holdings","1970","1970","ha","89297821.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","5017","Average area","27002","Holdings","1970","1970","ha","987.57","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","60850","Number","27002","Holdings","1970","1970","No","90422.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","60850","Number","27002","Holdings","2010","2010","No","39966.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","60850","Number","270070","Civil persons","2010","2010","No","34123.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","6201","Percent of total number","270070","Civil persons","2010","2010","%","85.40","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","60850","Number","270071","Juridical","2010","2010","No","5606.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","6201","Percent of total number","270071","Juridical","2010","2010","%","14.00","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","60850","Number","270072","Other legal status","2010","2010","No","237.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","6201","Percent of total number","270072","Other legal status","2010","2010","%","0.60","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","60851","Number","270092","Household members, engaged in agriculture, male","2010","2010","persons","34951.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","60851","Number","270091","Household members, engaged in agriculture, female","2010","2010","persons","12619.00","","Official data",""
"WCAD","Structural data from agricultural censuses","202","South Africa","60851","Number","270090","Household members, engaged in agriculture, total","2010","2010","persons","47570.00","","Official data",""
